title,video_category,tags,views,likes,dislikes
Coach Taggart Monday Presser Ahead of Arizona,Sports,"Oregon|""Ducks""|""college athletics""|""college football""|""college basketball""|""Tracktown USA""|""Track & Field""|""Hayward Field""|""Autzen Stadium""|""NIKE""",687,10,2
JaVale McGee's Parking Lot Chronicles: Episode 3,Sports,"javale mcgee|""golden state warriors""|""kevin durant""|""oakland""|""bay area""|""san francisco""|""oracle arena""|""e40""|""e-40""|""hip hop""|""rap""|""beats""|""beats by dre""|""life goes on""|""arthur""|""renowitzky""|""klay thompson""|""minnesota timberwolves""|""nick young""|""swaggy p""",190543,6369,137
Bellator 187: Conor McGregor storms the Bellator MMA Cage,Sports,"MMA|""Mixed Martial Arts""|""Sports""|""Bellator""|""Bellator MMA""|""Fighting""|""Fight""|""Fighter""|""UFC""|""Ultimate Fighting Championship""|""Strikeforce""|""WWE""|""Punch""|""Kick""|""Grappling""|""MMA highlights""|""MMA KO""|""MMA Knockouts""|""MMA best moments""|""MMA fights""|""MMA moves""|""MMA best fights""|""Analysis""|""Sports Analysis""|""Breakdown""|""Boxing""|""Martial Arts""|""Karate""|""BJJ""|""Brazilian Jiu-Jitsu""|""Judo""|""Taekwondo""|""Wrestling""|""Combat""|""Submission""|""Knock out""|""KO""|""Spike""|""Spike TV""|""Sports Highlights""|""Conor McGregor""",1249702,1988,299
Tony Hawk Answers Skateboarding Questions From Twitter | Tech Support | WIRED,Sports,"kickflip|""ollie""|""skate""|""skateboarding""|""tech support""|""tony hawk""|""twitter support""|""twitter tech support""|""900""|""how to skateboard""|""tony hawk skateboarding""|""tony hawk twitter""|""tony hawk's pro skater""|""tony hawk questions""|""tony hawk interview""|""tony hawk skate""|""skateboarding tutorial""|""how to skate""|""how to do a kickflip""|""how to ollie""|""tony hawk interview 2017""|""handplant""|""how to handplant""|""how to put on griptape""|""skating""|""answers questions""|""wired""|""wired.com""",420033,14353,147
"Maryse goes overboard prepping for Carmella and Big Cass' arrival: Total Divas, Nov. 15, 2017",Sports,"wwe|""world wrestling entertainment""|""wrestling""|""wrestler""|""wrestle""|""superstars""|""कुश्ती""|""पहलवान""|""डब्लू डब्लू ई""|""मैच""|""सुपरस्टार""|""व्यावसायिक कुश्ती""|""مصارعه""|""Total Divas""|""The Miz""|""Maryse""",326709,5340,207
NBA Countdown debates if Ben Simmons is the best all-around rookie ever | NBA Countdown | ESPN,Sports,"espn|""espn live""|""nba countdown""|""nba""|""basketball""|""ben simmons""|""ben simmons rookie""|""ben simmons highlights""|""ben simmons nba countdown""|""ben simmons espn""|""sixers""|""76ers""|""philadelphia 76ers""|""best rookies""|""nba rookies""|""rookie highlights""|""best nba highlights""|""nba espn""|""espn nba""",113926,1026,37
"Kyle Kuzma Full Highlights 2017.11.15 vs 76ers - 24 Pts, 7 Rebs!",Sports,"nba|""basketball""|""dawkins""|""dawk""|""ins""|""dawkinsmta""|""Highlights""|""videos""",23429,365,10
Bill Belichick Addresses the Midshipmen | A SEASON WITH NAVY FOOTBALL | SHOWTIME,Sports,"showtime|""shosports""|""sports""",26922,111,14
"Ben Simmons | Highlights vs Lakers (10.15.17) 18 Pts, 10 Asts, 9 Rebs, 5 Stl, 1 Blk",Sports,"Philadelphia|""76ers""|""Sixers""|""NBA""|""Ben""|""Simmons""|""Los Angeles""|""Lakers""",12831,86,5
Devin Booker has words with Lakers assistant Jesse Mermuys,Sports,"NBA|""Basketball""|""Sports""|""Los Angeles Lakers""|""Phoenix Suns""|""Devin Booker""",19800,10,102
NBA Daily Show: Nov. 14 - The Starters,Sports,"nba|""basketball""|""starters""",137518,1990,70
Willie Reed and Joel Embiid Fight！Embiid saying HE CANT FUCKIN GUARD ME!,Sports,"NBA|""NBA Highlights""|""Joel Embiid""|""Willie Reed""",80687,197,30
Stunning MTB masterclass: Matt Jones | Frames Of Mind,Sports,"red bull|""redbull""|""action sports""|""extreme sports""|""Matt Jones""|""Matt""|""Jones""|""MTB""|""masterclass""|""Frames of mind""|""mountain bike""|""bike""|""mountain biking""|""downhill mountain biking""|""downhill""|""biking""|""trail""|""mountain""|""mountainbike""|""transworld""|""eurosport""|""trek""|""plus bike""|""rampage 2017""|""mx nation""|""specialized""|""cycling""|""cyclist""|""how to manual""|""2017""|""cornering""|""down""|""dh""|""difficult""|""fancy""|""editing""|""rotoscoping""|""impossible""|""people are awesome""|""tricks""|""stunts""|""best""|""video""|""riding""|""ride""|""freeride""|""dirt""|""enduro""|""jump""|""downhill mtb""|""uci""",167484,10718,37
Cowboys vs. Falcons | NFL Week 10 Game Highlights,Sports,"NFL|""Football""|""offense""|""defense""|""afc""|""nfc""|""American Football""|""highlight""|""highlights""|""game""|""games""|""sport""|""sports""|""action""|""play""|""plays""|""season""|""2017""|""rookie""|""rookies""|""recap""|""run""|""sprint""|""catch""|""huge""|""amazing""|""touchdown""|""td""|""week 9""|""wk 9""|""dallas""|""cowboys""|""atlanta""|""falcons""|""ryan""|""prescott""|""dak""|""td pass""|""julio jones""|""sack""|""tackle""|""clayborn""|""falcons win""|""sp:dt=2017-11-12T16:25:00-05:00""|""sp:vl=en-US""|""sp:st=football""|""sp:li=nfl""|""sp:ti:home=Atl""|""sp:ti:away=Dal""|""sp:ty=high""",1014512,5954,541
"Joel Embiid on win over Clippers, scuffle with Willie Reed and using social media | NBA on ESPN",Sports,"nba|""basketball""|""espn""|""nba video""|""nba interview""|""joel""|""embiid""|""win""|""clippers""|""joel embiid""|""los angeles clippers""|""scuffle""|""willie""|""reed""|""willie reed""|""social""|""media""|""social media""|""philadelphia 76ers""|""76ers""",10899,58,4
Heidelberg's nifty hook-and-lateral to the left tackle,Sports,"D3sports|""NCAA Division III""|""D3sports.com""|""D3football.com""|""Division III football""|""#d3fb""|""college football""|""Division III (Sports Association)""",47069,131,77
Dennis Smith Jr. and LeBron James go back and forth,Sports,[none],22221,83,74
"Canada Soccer's Women's National Team v USA International Friendly LIVE from Avaya Stadium, San Jose",Sports,[none],43426,309,33
HOL HD: Mike Riley Monday Press Conference,Sports,"HuskerOnline.com|""Nebraska Football""|""Huskers""|""Riovals.com""",6993,20,58
Coach Taggart Monday Presser Ahead of Arizona,Sports,"Oregon|""Ducks""|""college athletics""|""college football""|""college basketball""|""Tracktown USA""|""Track & Field""|""Hayward Field""|""Autzen Stadium""|""NIKE""",704,10,2
JaVale McGee's Parking Lot Chronicles: Episode 3,Sports,"javale mcgee|""golden state warriors""|""kevin durant""|""oakland""|""bay area""|""san francisco""|""oracle arena""|""e40""|""e-40""|""hip hop""|""rap""|""beats""|""beats by dre""|""life goes on""|""arthur""|""renowitzky""|""klay thompson""|""minnesota timberwolves""|""nick young""|""swaggy p""",194930,6466,139
