title,video_category,tags,views,likes,dislikes
#boogiedown CONTEST WINNERS ANNOUNCED,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",2974384,99236,28880
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",4862357,145255,5534
Markiplier Animated | GHOST HUNTER,Gaming,"markiplier|""markiplier animated""|""animation""|""cartoon""|""ghost hunter""|""ghost hunting""|""luigi's mansion""|""mario""|""gameplay animated""",954678,45070,947
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",4747217,135686,12495
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",1824489,124842,9346
#boogiedown CONTEST WINNERS ANNOUNCED,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",3377984,105873,32705
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",5205536,150437,5939
Markiplier Animated | GHOST HUNTER,Gaming,"markiplier|""markiplier animated""|""animation""|""cartoon""|""ghost hunter""|""ghost hunting""|""luigi's mansion""|""mario""|""gameplay animated""",972047,45508,953
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",4840105,136712,12667
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",1914964,128411,9689
#boogiedown CONTEST WINNERS ANNOUNCED,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",3746507,112305,34654
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",5613620,154801,6251
Markiplier Animated | GHOST HUNTER,Gaming,"markiplier|""markiplier animated""|""animation""|""cartoon""|""ghost hunter""|""ghost hunting""|""luigi's mansion""|""mario""|""gameplay animated""",986022,45814,955
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",4877590,137222,12744
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",1995144,131115,9877
#boogiedown CONTEST WINNERS ANNOUNCED,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",3923217,115350,35735
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",6146639,156362,6384
Markiplier Animated | GHOST HUNTER,Gaming,"markiplier|""markiplier animated""|""animation""|""cartoon""|""ghost hunter""|""ghost hunting""|""luigi's mansion""|""mario""|""gameplay animated""",995914,46058,957
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",4905047,137621,12792
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2066865,133528,9956
#boogiedown CONTEST WINNERS ANNOUNCED,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",4127569,118454,37316
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",6967037,157480,6469
Markiplier Animated | GHOST HUNTER,Gaming,"markiplier|""markiplier animated""|""animation""|""cartoon""|""ghost hunter""|""ghost hunting""|""luigi's mansion""|""mario""|""gameplay animated""",1005597,46277,963
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",4928451,137903,12824
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2161318,136884,10030
#boogiedown CONTEST WINNERS ANNOUNCED,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",4365071,121980,39885
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",7611724,158072,6526
Markiplier Animated | GHOST HUNTER,Gaming,"markiplier|""markiplier animated""|""animation""|""cartoon""|""ghost hunter""|""ghost hunting""|""luigi's mansion""|""mario""|""gameplay animated""",1015381,46511,964
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",4955791,138402,12860
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2213664,138849,10102
#boogiedown CONTEST WINNERS ANNOUNCED,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",4528303,124186,41235
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",8251242,158512,6588
Markiplier Animated | GHOST HUNTER,Gaming,"markiplier|""markiplier animated""|""animation""|""cartoon""|""ghost hunter""|""ghost hunting""|""luigi's mansion""|""mario""|""gameplay animated""",1025620,46727,966
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",4977817,138766,12904
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2245260,140086,10135
#boogiedown CONTEST WINNERS ANNOUNCED,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",4610501,125244,42051
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",8620498,158740,6620
Markiplier Animated | GHOST HUNTER,Gaming,"markiplier|""markiplier animated""|""animation""|""cartoon""|""ghost hunter""|""ghost hunting""|""luigi's mansion""|""mario""|""gameplay animated""",1031637,46862,966
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",4990538,138966,12924
SEASON 4 | ANNOUNCE TRAILER,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",1723061,74501,2039
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2268250,140983,10144
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",8951671,158999,6642
Markiplier Animated | GHOST HUNTER,Gaming,"markiplier|""markiplier animated""|""animation""|""cartoon""|""ghost hunter""|""ghost hunting""|""luigi's mansion""|""mario""|""gameplay animated""",1037647,46997,968
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",5002609,139177,12949
SEASON 4 | ANNOUNCE TRAILER,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",2039369,81095,2564
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2289969,141882,10160
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",9278359,159160,6666
Markiplier Animated | GHOST HUNTER,Gaming,"markiplier|""markiplier animated""|""animation""|""cartoon""|""ghost hunter""|""ghost hunting""|""luigi's mansion""|""mario""|""gameplay animated""",1043209,47105,971
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",5011521,139297,12965
SEASON 4 | ANNOUNCE TRAILER,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",2166682,82810,2721
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2314632,142920,10180
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",9711667,159471,6693
Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),Gaming,"fortnite|""fortnite meteor""|""tilted towers""|""fortnite battle royale""|""meteor tilted towers""|""tilted towers getting destroyed""|""fortnite tilted towers meteor""|""fortnite mobile""|""battle royale""|""battle royale fortnite""|""fortnight""|""fortnite live""|""fortnite meteor theory""|""fortnite memes""|""tilted towers gone""|""fortnite twitch""|""tilted towers meteor date""|""fortnite season 3""|""game theorists""|""game theory""|""game theory fortnite""|""matpat""|""fortnite new map""|""matpat fortnite""|""fortnight game theory""",5025820,139618,13003
SEASON 4 | ANNOUNCE TRAILER,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",2322756,83843,2788
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2347044,144316,10201
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",10344600,159665,6704
SEASON 4 | ANNOUNCE TRAILER,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",2480396,84591,2839
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2409227,146677,10224
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",11109457,159803,6717
SEASON 4 | ANNOUNCE TRAILER,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",2619276,85199,2874
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2446312,148076,10236
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",11913359,159889,6727
Ghost Pepper: Day 2,Gaming,markiplier,508016,41934,1330
Nintendo Labo,Gaming,"dunkey|""videogamedunkey""|""nintendo labo""|""dunkey labo""|""dunkey nintendo labo""|""labo""",1979840,112759,3990
SEASON 4 | ANNOUNCE TRAILER,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",2746226,85586,2895
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2469399,148833,10241
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",12648827,160002,6744
Ghost Pepper: Day 2,Gaming,markiplier,730501,50788,1948
Nintendo Labo,Gaming,"dunkey|""videogamedunkey""|""nintendo labo""|""dunkey labo""|""dunkey nintendo labo""|""labo""",2156386,118833,4434
SEASON 4 | ANNOUNCE TRAILER,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",2845900,85807,2911
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2481177,149210,10246
Clash Royale: CLAN WARS IS HERE!,Gaming,"Clash Royale|""Clash Royale Game""|""clan wars""|""clash royale battle""|""clash royale clan wars""|""clash royale gameplay""|""clash clan wars""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Clash Royale Strategy""|""new""",13300020,160089,6753
Introducing: The Players! - Super Smash Bros. Invitational 2018,Gaming,"nintendo|""play""|""play nintendo""|""game""|""gameplay""|""fun""|""video game""|""kids""|""action""|""adventure""|""rpg""|""nintendo switch""|""pro controller""|""joy con""|""super smash bros""|""super smash bros 2018""|""super smash bros invitational 2018""|""competition""|""bracket""|""challengers""|""mkleo""|""zero""|""armada""|""abadango""|""plup""|""mr. r""|""lucky""|""mango""|""exhibition""|""belasco theater""|""la""|""los angeles""|""esports""|""nintendo versus""|""e3""|""e3 2018""",652300,28397,1174
Ghost Pepper: Day 2,Gaming,markiplier,808874,53883,2179
Nintendo Labo,Gaming,"dunkey|""videogamedunkey""|""nintendo labo""|""dunkey labo""|""dunkey nintendo labo""|""labo""",2243844,121535,4634
SEASON 4 | ANNOUNCE TRAILER,Gaming,"Fortnite|""Epic Games""|""PC""|""PS4""|""Xbox One""|""Battle Royale""|""Unreal Tournament""|""Unreal Engine""|""Minecraft""|""Plants vs. Zombies""",2930202,85956,2917
Transforming a Homeless Womans Life... **EXTREMELY EMOTIONAL**,Gaming,"faze rug|""rug""|""rugfaze""|""faze rug homeless""|""faze rug homeless makeover""|""homeless""|""homeless makeover""|""homeless transformation""|""transforming a homeless man's life""|""transforming a homeless man faze rug""|""homeless social experiment""|""homeless woman""|""homeless woman makeover""|""homeless woman singing""|""magic of rahat""|""homeless transformation makeover""|""homeless experiment""|""rugfaze ace family""|""homeless woman gets a makeover""|""transforming a homeless womans life""|""faze rug emotional""|""emotional""",2487714,149396,10249
Clash Royale: Meet the Rascals! (New Card!),Gaming,"Clash Royale|""Clash Royale Game""|""Supercell""|""Supercell Game""|""Clash Royale Supercell""|""Mobile Game""|""Rascals""|""New Card""|""Baby Dragon""|""P.E.K.K.A""|""Red King""|""Animation""|""new card""|""rascals""|""supercell rascals""|""new card supercell""|""rascals CR""|""CR new card""|""CR rascals""|""clash royale new card""|""clash royale new cards""|""clash royale rascal""|""clash royale rascals""",6142430,175223,6739
